EmpID,Employee Job Title,Region,OrderType,CustState,ProdCategory,ProdID,Quantity,Price,Discount,Total,IsBusiness,Sales Tier,Is Senior Sales,ID,Category,ProductName,ListPrice
900012224,Sales Associate I,S Central East,Wholesale,Oklahoma,Mineral water,MW262,132,20.9899998,0.119999997,2770.56006,True,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900012352,Sales Associate I,Southeast,Wholesale,Alabama,Supplements,SP202,66,4.75,0.129999995,313.369995,True,1,False,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900010880,Sales Associate II,Southwest,Wholesale,California,Supplements,SP306,127,9.48999977,0.0799999982,1205.15002,True,2,False,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900015104,Sales Associate I,Northeast,Wholesale,New York,Mineral water,MW252,150,20.9899998,0.0199999996,3148.47998,True,1,False,MW252,Mineral water,Mineral Water - Raspberry - 32oz - case,20.9899998
900014080,Sales Associate II,Central East,Retail,Tennessee,Supplements,SP202,1,4.75,0,4.75,False,2,False,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900013632,Sales Associate I,Southwest,Retail,California,Supplements,SP202,2,4.75,0,9.5,False,1,False,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900012480,Sales Associate V,N Central East,Retail,Minnesota,Fitness,FT174,1,28.7900009,0,28.7900009,False,5,True,FT174,Fitness,Insulated water bottle - 40oz - Blue,28.7900009
900012992,Sales Associate V,Central East,Retail,Kentucky,Mineral water,MW242,2,20.9899998,0,41.9799995,False,5,True,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900014976,Sales Associate III,Southeast,Wholesale,Florida,Mineral water,MW262,192,20.9899998,0.0900000036,4029.98999,True,3,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900010880,Sales Associate I,S Central East,Wholesale,Texas,Fitness,FT976,67,19.9899998,0.0399999991,1339.29004,True,1,False,FT976,Fitness,Insulated water bottle - 24oz - Green,19.9899998
900015104,Sales Associate I,Northeast,Wholesale,New York,Mineral water,MW242,140,20.9899998,0.0199999996,2938.58008,True,1,False,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900017984,Sales Associate I,S Central West,Retail,Colorado,Mineral water,MW272,2,20.9899998,0,41.9799995,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900012288,Sales Associate I,N Central East,Retail,Kansas,Supplements,SP601,1,18.4400005,0,18.4400005,False,1,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900015488,Sales Associate V,N Central East,Retail,Indiana,Supplements,SP602,2,6.94999981,0,13.8999996,False,5,True,SP602,Supplements,Iron 65 mg - 150 capsules,6.94999981
900012480,Sales Associate V,N Central East,Retail,Illinois,Fitness,FT357,2,69.9899979,0,139.979996,False,5,True,FT357,Fitness,Kettlebell - 25 lb,69.9899979
900014592,Sales Associate II,Northeast,Retail,Massachusetts,Mineral water,MW272,1,20.9899998,0,20.9899998,False,2,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900015936,Sales Associate III,Northeast,Retail,New Jersey,Supplements,SP306,1,9.48999977,0,9.48999977,False,3,False,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900012736,Sales Associate V,N Central East,Retail,Minnesota,Supplements,SP203,2,19.5200005,0,39.0400009,False,5,True,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900012224,Sales Associate I,S Central East,Retail,Louisiana,Fitness,FT434,1,19.9899998,0,19.9899998,False,1,False,FT434,Fitness,Insulated water bottle - 24oz - Grey,19.9899998
900018688,Sales Associate II,S Central East,Retail,Texas,Mineral water,MW102,1,12.9899998,0,12.9899998,False,2,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900012288,Sales Associate I,N Central East,Retail,Kansas,Mineral water,MW262,3,20.9899998,0,62.9700012,False,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900015488,Sales Associate V,N Central East,Retail,Illinois,Supplements,SP120,3,27.5,0,82.5,False,5,True,SP120,Supplements,Multivitamin - 180 capsules,27.5
900011072,Sales Associate I,Southwest,Retail,California,Supplements,SP305,1,32.6500015,0,32.6500015,False,1,False,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900011200,Sales Associate V,Northwest,Retail,Washington,Fitness,FT609,1,20.7900009,0,20.7900009,False,5,True,FT609,Fitness,Yoga ball - 55cm,20.7900009
900012352,Sales Associate I,Southeast,Wholesale,Florida,Mineral water,MW262,123,20.9899998,0.119999997,2581.6499,True,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900014592,Sales Associate II,Northeast,Wholesale,New York,Mineral water,MW172,110,14.9899998,0.119999997,1648.78003,True,2,False,MW172,Mineral water,Mineral Water - Cranberry -  20oz - case,14.9899998
900016448,Sales Associate IV,Northeast,Retail,New Jersey,Mineral water,MW242,3,20.9899998,0,62.9700012,False,4,True,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900017088,Sales Associate V,Southwest,Retail,California,Supplements,SP303,1,21.6000004,0,21.6000004,False,5,True,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900010816,Sales Associate V,Northwest,Retail,Idaho,Supplements,SP607,1,24.1000004,0,24.1000004,False,5,True,SP607,Supplements,Vitamin B-complex - 200 capsules,24.1000004
900012288,Sales Associate I,N Central East,Retail,Illinois,Fitness,FT467,1,17.9899998,0,17.9899998,False,1,False,FT467,Fitness,Yoga ball - 45cm,17.9899998
900010432,Sales Associate I,N Central East,Retail,Wisconsin,Mineral water,MW122,3,14.9899998,0,44.9700012,False,1,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900010432,Sales Associate I,N Central East,Retail,Wisconsin,Mineral water,MW122,3,14.9899998,0,44.9700012,False,1,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900014080,Sales Associate II,Central East,Retail,North Carolina,Supplements,SP123,1,22.3500004,0,22.3500004,False,2,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900016448,Sales Associate IV,Northeast,Retail,New York,Supplements,SP305,2,32.6500015,0,65.3000031,False,4,True,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900011712,Sales Associate I,Southeast,Retail,Florida,Fitness,FT530,2,12.9899998,0,25.9799995,False,1,False,FT530,Fitness,Resistance bands - 30 lb,12.9899998
900011712,Sales Associate I,Southeast,Retail,Alabama,Mineral water,MW152,4,14.9899998,0,59.9599991,False,1,False,MW152,Mineral water,Mineral Water - Raspberry -  20oz - case,14.9899998
900019840,Sales Associate I,Southwest,Retail,Nevada,Mineral water,MW152,4,14.9899998,0,59.9599991,False,1,False,MW152,Mineral water,Mineral Water - Raspberry -  20oz - case,14.9899998
900012480,Sales Associate V,N Central East,Retail,Wisconsin,Supplements,SP202,2,4.75,0,9.5,False,5,True,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900019328,Sales Associate I,Southeast,Retail,Georgia,Supplements,SP305,2,32.6500015,0,65.3000031,False,1,False,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900015104,Sales Associate I,Northeast,Retail,New York,Supplements,SP304,1,12.4899998,0,12.4899998,False,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900016384,Sales Associate I,Northwest,Retail,Washington,Supplements,SP125,1,13.4499998,0,13.4499998,False,1,False,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900019008,Sales Associate V,S Central East,Retail,Texas,Fitness,FT589,1,49.9500008,0,49.9500008,False,5,True,FT589,Fitness,Slam ball - 15 lb,49.9500008
900014080,Sales Associate II,Central East,Retail,Kentucky,Fitness,FT358,2,52.9500008,0,105.900002,False,2,False,FT358,Fitness,Slam ball - 20 lb,52.9500008
900013632,Sales Associate V,Central East,Retail,Tennessee,Mineral water,MW122,1,14.9899998,0,14.9899998,False,5,True,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900013632,Sales Associate V,Central East,Retail,Tennessee,Mineral water,MW122,1,14.9899998,0,14.9899998,False,5,True,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900013632,Sales Associate V,Central East,Retail,West Virginia,Mineral water,MW222,4,20.9899998,0,83.9599991,False,5,True,MW222,Mineral water,Mineral Water - Lemon - 32oz - case,20.9899998
900012480,Sales Associate V,N Central East,Retail,Kansas,Supplements,SP125,2,13.4499998,0,26.8999996,False,5,True,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900019904,Sales Associate I,Southwest,Retail,California,Supplements,SP123,1,22.3500004,0,22.3500004,False,1,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900016320,Sales Associate II,S Central East,Retail,Texas,Fitness,FT525,1,21.9899998,0,21.9899998,False,2,False,FT525,Fitness,Yoga mat - 3mm,21.9899998
900016640,Sales Associate I,Southeast,Retail,Florida,Mineral water,MW272,3,20.9899998,0,62.9700012,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900016448,Sales Associate IV,Northeast,Wholesale,Massachusetts,Supplements,SP123,113,22.3500004,0.0700000003,2525.47998,True,4,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900015488,Sales Associate V,N Central East,Wholesale,Illinois,Mineral water,MW132,118,14.9899998,0.0799999982,1768.73999,True,5,True,MW132,Mineral water,Mineral Water - Orange -  20oz - case,14.9899998
900015936,Sales Associate III,Northeast,Wholesale,Pennsylvania,Fitness,FT439,51,13.9899998,0.0799999982,713.409973,True,3,False,FT439,Fitness,Resistance bands - 40 lb,13.9899998
900017088,Sales Associate V,Southwest,Retail,California,Mineral water,MW162,4,14.9899998,0,59.9599991,False,5,True,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900019840,Sales Associate I,Southwest,Retail,California,Supplements,SP126,2,14.6000004,0,29.2000008,False,1,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900013440,Sales Associate III,Southeast,Retail,Florida,Supplements,SP604,1,6.8499999,0,6.8499999,False,3,False,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900013632,Sales Associate I,Northwest,Retail,Washington,Fitness,FT976,1,19.9899998,0,19.9899998,False,1,False,FT976,Fitness,Insulated water bottle - 24oz - Green,19.9899998
900018688,Sales Associate II,S Central East,Retail,Texas,Fitness,FT976,1,19.9899998,0,19.9899998,False,2,False,FT976,Fitness,Insulated water bottle - 24oz - Green,19.9899998
900018240,Sales Associate V,Central East,Retail,Kentucky,Fitness,FT358,1,52.9500008,0,52.9500008,False,5,True,FT358,Fitness,Slam ball - 20 lb,52.9500008
900013440,Sales Associate III,Southeast,Retail,South Carolina,Mineral water,MW102,3,12.9899998,0,38.9700012,False,3,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900012736,Sales Associate V,N Central East,Retail,Ohio,Mineral water,MW242,1,20.9899998,0,20.9899998,False,5,True,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900014976,Sales Associate III,Southeast,Retail,Florida,Mineral water,MW142,4,14.9899998,0,59.9599991,False,3,False,MW142,Mineral water,Mineral Water - Peach -  20oz - case,14.9899998
900012224,Sales Associate I,S Central East,Retail,Missouri,Mineral water,MW262,6,20.9899998,0,125.940002,False,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900010816,Sales Associate V,Northwest,Retail,Alaska,Supplements,SP602,2,6.94999981,0,13.8999996,False,5,True,SP602,Supplements,Iron 65 mg - 150 capsules,6.94999981
900016384,Sales Associate I,Northwest,Retail,Washington,Supplements,SP125,2,13.4499998,0,26.8999996,False,1,False,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900014592,Sales Associate II,Northeast,Retail,New York,Supplements,SP204,1,6.98999977,0,6.98999977,False,2,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900012288,Sales Associate I,S Central West,Retail,Arizona,Fitness,FT598,1,49.9900017,0,49.9900017,False,1,False,FT598,Fitness,Kettlebell - 15 lb,49.9900017
900015936,Sales Associate III,Northeast,Retail,New York,Fitness,FT727,1,10.9899998,0,10.9899998,False,3,False,FT727,Fitness,Resistance bands - 10 lb,10.9899998
900012224,Sales Associate I,S Central East,Retail,Missouri,Mineral water,MW112,1,14.9899998,0,14.9899998,False,1,False,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900019904,Sales Associate I,Southwest,Retail,California,Mineral water,MW122,3,14.9899998,0,44.9700012,False,1,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900019904,Sales Associate I,Southwest,Retail,California,Mineral water,MW122,3,14.9899998,0,44.9700012,False,1,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900019904,Sales Associate I,Southwest,Retail,California,Mineral water,MW232,2,20.9899998,0,41.9799995,False,1,False,MW232,Mineral water,Mineral Water - Orange - 32oz - case,20.9899998
900015104,Sales Associate I,Northeast,Retail,Massachusetts,Supplements,SP123,1,22.3500004,0,22.3500004,False,1,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900016640,Sales Associate I,Southeast,Retail,Florida,Supplements,SP305,1,32.6500015,0,32.6500015,False,1,False,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900016320,Sales Associate II,S Central East,Retail,Texas,Supplements,SP305,2,32.6500015,0,65.3000031,False,2,False,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900012288,Sales Associate I,N Central East,Retail,Indiana,Mineral water,MW102,5,12.9899998,0,64.9499969,False,1,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900016640,Sales Associate I,Southeast,Retail,Florida,Supplements,SP125,1,13.4499998,0,13.4499998,False,1,False,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900010432,Sales Associate V,Central East,Retail,Virginia,Fitness,FT644,2,28.7900009,0,57.5800018,False,5,True,FT644,Fitness,Insulated water bottle - 40oz - Pink,28.7900009
900012480,Sales Associate V,N Central East,Retail,Indiana,Fitness,FT853,1,29.9899998,0,29.9899998,False,5,True,FT853,Fitness,Yoga mat - 6mm,29.9899998
900014976,Sales Associate III,Southeast,Retail,Florida,Mineral water,MW272,1,20.9899998,0,20.9899998,False,3,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900010880,Sales Associate II,Southwest,Retail,California,Mineral water,MW122,4,14.9899998,0,59.9599991,False,2,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900010880,Sales Associate II,Southwest,Retail,California,Mineral water,MW122,4,14.9899998,0,59.9599991,False,2,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900010880,Sales Associate I,S Central East,Wholesale,Louisiana,Mineral water,MW232,96,20.9899998,0.129999995,2014.91003,True,1,False,MW232,Mineral water,Mineral Water - Orange - 32oz - case,20.9899998
900010880,Sales Associate I,S Central East,Retail,Oklahoma,Mineral water,MW142,2,14.9899998,0,29.9799995,False,1,False,MW142,Mineral water,Mineral Water - Peach -  20oz - case,14.9899998
900015680,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP123,1,22.3500004,0,22.3500004,False,1,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900014592,Sales Associate II,Northeast,Retail,Connecticut,Supplements,SP303,1,21.6000004,0,21.6000004,False,2,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900019840,Sales Associate I,Southwest,Retail,California,Supplements,SP125,2,13.4499998,0,26.8999996,False,1,False,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900015104,Sales Associate I,Northeast,Retail,New York,Supplements,SP203,2,19.5200005,0,39.0400009,False,1,False,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900012288,Sales Associate I,N Central East,Retail,Illinois,Supplements,SP204,2,6.98999977,0,13.9799995,False,1,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900016640,Sales Associate I,Southeast,Retail,Alabama,Supplements,SP601,1,18.4400005,0,18.4400005,False,1,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900019904,Sales Associate I,Southwest,Retail,California,Supplements,SP609,1,8.98999977,0,8.98999977,False,1,False,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900015488,Sales Associate V,N Central East,Retail,Illinois,Fitness,FT181,1,19.9899998,0,19.9899998,False,5,True,FT181,Fitness,Insulated water bottle - 24oz - Purple,19.9899998
900014592,Sales Associate II,Northeast,Retail,Pennsylvania,Mineral water,MW102,2,12.9899998,0,25.9799995,False,2,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900012992,Sales Associate V,Central East,Wholesale,Tennessee,Mineral water,MW182,71,14.9899998,0.0199999996,1064.27002,True,5,True,MW182,Mineral water,Mineral Water - Mango -  20oz - case,14.9899998
900012224,Sales Associate I,S Central East,Retail,Louisiana,Mineral water,MW262,1,20.9899998,0,20.9899998,False,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900018240,Sales Associate V,Central East,Retail,Kentucky,Supplements,SP603,2,16.9899998,0,33.9799995,False,5,True,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900016128,Sales Associate I,N Central West,Retail,North Dakota,Supplements,SP601,2,18.4400005,0,36.8800011,False,1,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900014080,Sales Associate II,Central East,Retail,West Virginia,Supplements,SP604,1,6.8499999,0,6.8499999,False,2,False,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900018496,Sales Associate V,S Central East,Retail,Texas,Supplements,SP201,1,12.9899998,0,12.9899998,False,5,True,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900010432,Sales Associate I,N Central East,Retail,Illinois,Fitness,FT139,1,19.9899998,0,19.9899998,False,1,False,FT139,Fitness,Insulated water bottle - 24oz - Blue,19.9899998
900010432,Sales Associate I,N Central East,Retail,Illinois,Fitness,FT139,1,19.9899998,0,19.9899998,False,1,False,FT139,Fitness,Slam ball - 25 lb,55.9500008
900018496,Sales Associate V,S Central East,Retail,Texas,Mineral water,MW122,3,20.9899998,0,62.9700012,False,5,True,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900018496,Sales Associate V,S Central East,Retail,Texas,Mineral water,MW122,3,20.9899998,0,62.9700012,False,5,True,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900014976,Sales Associate III,Southeast,Retail,Georgia,Mineral water,MW182,2,14.9899998,0,29.9799995,False,3,False,MW182,Mineral water,Mineral Water - Mango -  20oz - case,14.9899998
900016128,Sales Associate I,N Central West,Retail,Nebraska,Mineral water,MW232,2,20.9899998,0,41.9799995,False,1,False,MW232,Mineral water,Mineral Water - Orange - 32oz - case,20.9899998
900018240,Sales Associate V,Central East,Retail,Tennessee,Supplements,SP603,1,16.9899998,0,16.9899998,False,5,True,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900017088,Sales Associate V,Southwest,Retail,California,Supplements,SP607,2,24.1000004,0,48.2000008,False,5,True,SP607,Supplements,Vitamin B-complex - 200 capsules,24.1000004
900013632,Sales Associate I,Northwest,Wholesale,Oregon,Mineral water,MW122,144,14.9899998,0.0700000003,2158.48999,True,1,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900013632,Sales Associate I,Northwest,Wholesale,Oregon,Mineral water,MW122,144,14.9899998,0.0700000003,2158.48999,True,1,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900010432,Sales Associate V,Central East,Retail,Tennessee,Fitness,FT172,1,19.9899998,0,19.9899998,False,5,True,FT172,Fitness,Insulated water bottle - 24oz - Pink,19.9899998
900016640,Sales Associate I,Southeast,Wholesale,Florida,Mineral water,MW202,148,16.9899998,0.150000006,2514.37012,True,1,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900012288,Sales Associate I,S Central West,Retail,Utah,Supplements,SP603,2,16.9899998,0,33.9799995,False,1,False,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900010880,Sales Associate I,S Central East,Retail,Oklahoma,Fitness,FT139,1,55.9500008,0,55.9500008,False,1,False,FT139,Fitness,Insulated water bottle - 24oz - Blue,19.9899998
900010880,Sales Associate I,S Central East,Retail,Oklahoma,Fitness,FT139,1,55.9500008,0,55.9500008,False,1,False,FT139,Fitness,Slam ball - 25 lb,55.9500008
900012480,Sales Associate V,N Central East,Retail,Minnesota,Supplements,SP305,2,32.6500015,0,65.3000031,False,5,True,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900018688,Sales Associate II,S Central East,Retail,Oklahoma,Supplements,SP120,1,27.5,0,27.5,False,2,False,SP120,Supplements,Multivitamin - 180 capsules,27.5
900012288,Sales Associate I,S Central West,Retail,Colorado,Supplements,SP126,2,14.6000004,0,29.2000008,False,1,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900016640,Sales Associate I,Southeast,Retail,Florida,Supplements,SP203,2,19.5200005,0,39.0400009,False,1,False,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900014080,Sales Associate II,Central East,Retail,North Carolina,Fitness,FT895,1,28.7900009,0,28.7900009,False,2,False,FT895,Fitness,Insulated water bottle - 40oz - Grey,28.7900009
900011072,Sales Associate I,Southwest,Retail,California,Supplements,SP125,2,13.4499998,0,26.8999996,False,1,False,SP125,Supplements,Vitamin B-complex - 100 capsules,13.4499998
900013632,Sales Associate I,Southwest,Retail,California,Fitness,FT727,1,10.9899998,0,10.9899998,False,1,False,FT727,Fitness,Resistance bands - 10 lb,10.9899998
900012288,Sales Associate I,N Central East,Wholesale,Illinois,Mineral water,MW112,151,14.9899998,0.00999999978,2263.47998,True,1,False,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900012288,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP603,2,16.9899998,0,33.9799995,False,1,False,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900015488,Sales Associate V,N Central East,Retail,Kansas,Mineral water,MW112,1,14.9899998,0,14.9899998,False,5,True,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900012992,Sales Associate V,Central East,Wholesale,District of Columbia,Mineral water,MW122,143,20.9899998,0.0900000036,3001.47998,True,5,True,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900012992,Sales Associate V,Central East,Wholesale,District of Columbia,Mineral water,MW122,143,20.9899998,0.0900000036,3001.47998,True,5,True,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900016640,Sales Associate I,Southeast,Retail,Georgia,Mineral water,MW202,1,16.9899998,0,16.9899998,False,1,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900010432,Sales Associate I,N Central East,Retail,Michigan,Supplements,SP306,1,9.48999977,0,9.48999977,False,1,False,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900016448,Sales Associate IV,Northeast,Retail,Pennsylvania,Mineral water,MW182,3,14.9899998,0,44.9700012,False,4,True,MW182,Mineral water,Mineral Water - Mango -  20oz - case,14.9899998
900012480,Sales Associate V,N Central East,Retail,Iowa,Mineral water,MW132,5,14.9899998,0,74.9499969,False,5,True,MW132,Mineral water,Mineral Water - Orange -  20oz - case,14.9899998
900016320,Sales Associate II,S Central East,Wholesale,Texas,Mineral water,MW162,151,14.9899998,0.129999995,2263.36011,True,2,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900019328,Sales Associate I,Southeast,Retail,Georgia,Fitness,FT871,1,120.25,0,120.25,False,1,False,FT871,Fitness,Battle rope - 2 inch,120.25
900016320,Sales Associate II,S Central East,Retail,Oklahoma,Fitness,FT357,1,69.9899979,0,69.9899979,False,2,False,FT357,Fitness,Kettlebell - 25 lb,69.9899979
900020032,Sales Associate I,S Central West,Retail,Colorado,Fitness,FT530,2,12.9899998,0,25.9799995,False,1,False,FT530,Fitness,Resistance bands - 30 lb,12.9899998
900013632,Sales Associate I,Northwest,Retail,Idaho,Mineral water,MW202,7,16.9899998,0,118.93,False,1,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900012288,Sales Associate I,N Central East,Retail,Iowa,Supplements,SP304,2,12.4899998,0,24.9799995,False,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900012480,Sales Associate V,N Central East,Retail,Wisconsin,Supplements,SP123,1,22.3500004,0,22.3500004,False,5,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900014976,Sales Associate III,Southeast,Retail,Georgia,Supplements,SP303,2,21.6000004,0,43.2000008,False,3,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900013632,Sales Associate V,Central East,Retail,North Carolina,Supplements,SP604,1,6.8499999,0,6.8499999,False,5,True,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900012224,Sales Associate I,S Central East,Retail,New Mexico,Supplements,SP204,1,6.98999977,0,6.98999977,False,1,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900018688,Sales Associate IV,N Central East,Wholesale,Indiana,Supplements,SP609,176,8.98999977,0.100000001,1582.14001,True,4,True,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900013632,Sales Associate I,Northwest,Retail,Oregon,Fitness,FT577,1,46.9500008,0,46.9500008,False,1,False,FT577,Fitness,Slam ball - 10 lb,46.9500008
900018240,Sales Associate V,Central East,Retail,North Carolina,Fitness,FT825,2,7,0,14,False,5,True,FT825,Fitness,Yoga block - 3 inch,7
900018240,Sales Associate V,Central East,Retail,District of Columbia,Mineral water,MW112,4,14.9899998,0,59.9599991,False,5,True,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900014080,Sales Associate II,Central East,Retail,North Carolina,Mineral water,MW132,4,14.9899998,0,59.9599991,False,2,False,MW132,Mineral water,Mineral Water - Orange -  20oz - case,14.9899998
900014976,Sales Associate III,Southeast,Retail,Florida,Mineral water,MW232,2,20.9899998,0,41.9799995,False,3,False,MW232,Mineral water,Mineral Water - Orange - 32oz - case,20.9899998
900010880,Sales Associate II,Southwest,Wholesale,California,Mineral water,MW262,152,20.9899998,0.129999995,3190.3501,True,2,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900017984,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP304,1,12.4899998,0,12.4899998,False,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900013440,Sales Associate III,Southeast,Retail,Florida,Supplements,SP202,2,4.75,0,9.5,False,3,False,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900016448,Sales Associate IV,Northeast,Retail,Pennsylvania,Supplements,SP305,2,32.6500015,0,65.3000031,False,4,True,SP305,Supplements,Magnesium 250 mg - 160 tablets,32.6500015
900013632,Sales Associate I,Northwest,Retail,Washington,Supplements,SP120,1,27.5,0,27.5,False,1,False,SP120,Supplements,Multivitamin - 180 capsules,27.5
900020032,Sales Associate I,S Central West,Retail,Utah,Supplements,SP203,1,19.5200005,0,19.5200005,False,1,False,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900019328,Sales Associate I,Southeast,Retail,Florida,Supplements,SP126,2,14.6000004,0,29.2000008,False,1,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
